# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-05-09 18:33:15 -04:00	(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12358500 M F Flathead River near West Glacier MT
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 12358500
#    TS_ID       Parameter Description
#    82906       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
#     P  Provisional data subject to revision.
#     Ice  Value is affected by ice at the measurement site.
#
agency_cd	site_no	datetime	tz_cd	82906_00060	82906_00060_cd
USGS	12358500	2022-02-16 13:30	MST	593	A
USGS	12358500	2022-02-16 13:45	MST	593	A
USGS	12358500	2022-02-16 14:00	MST	584	A
USGS	12358500	2022-02-16 14:15	MST	584	A
USGS	12358500	2022-02-16 14:30	MST	584	A
USGS	12358500	2022-02-16 14:45	MST	584	A
USGS	12358500	2022-02-16 15:00	MST	584	A
USGS	12358500	2022-02-16 15:15	MST	584	A
USGS	12358500	2022-02-16 15:30	MST	584	A
USGS	12358500	2022-02-16 15:45	MST	593	A
USGS	12358500	2022-02-16 16:00	MST	593	A
USGS	12358500	2022-02-16 16:15	MST	593	A
USGS	12358500	2022-02-16 16:30	MST	593	A
USGS	12358500	2022-02-16 16:45	MST	593	A
USGS	12358500	2022-02-16 17:00	MST	593	A
USGS	12358500	2022-02-16 17:15	MST	593	A
USGS	12358500	2022-02-16 17:30	MST	593	A
USGS	12358500	2022-02-16 17:45	MST	593	A
USGS	12358500	2022-02-16 18:00	MST	593	A
USGS	12358500	2022-02-16 18:15	MST	593	A
USGS	12358500	2022-02-16 18:30	MST	593	A
USGS	12358500	2022-02-16 18:45	MST	593	A
USGS	12358500	2022-02-16 19:00	MST	593	A
USGS	12358500	2022-02-16 19:15	MST	593	A
USGS	12358500	2022-02-16 19:30	MST	593	A
USGS	12358500	2022-02-16 19:45	MST	593	A
USGS	12358500	2022-02-16 20:00	MST	593	A
USGS	12358500	2022-02-16 20:15	MST	593	A
USGS	12358500	2022-02-16 20:30	MST	593	A
USGS	12358500	2022-02-16 20:45	MST	593	A
USGS	12358500	2022-02-16 21:00	MST	593	A
USGS	12358500	2022-02-16 21:15	MST	593	A
USGS	12358500	2022-02-16 21:30	MST	593	A
USGS	12358500	2022-02-16 21:45	MST	593	A
USGS	12358500	2022-02-16 22:00	MST	593	A
USGS	12358500	2022-02-16 22:15	MST	593	A
USGS	12358500	2022-02-16 22:30	MST	593	A
USGS	12358500	2022-02-16 22:45	MST	593	A
USGS	12358500	2022-02-16 23:00	MST	593	A
USGS	12358500	2022-02-16 23:15	MST	593	A
USGS	12358500	2022-02-16 23:30	MST	593	A
USGS	12358500	2022-02-16 23:45	MST	592	A
USGS	12358500	2022-02-17 00:00	MST	592	A
USGS	12358500	2022-02-17 00:15	MST	592	A
USGS	12358500	2022-02-17 00:30	MST	584	A
USGS	12358500	2022-02-17 00:45	MST	592	A
USGS	12358500	2022-02-17 01:00	MST	592	A
USGS	12358500	2022-02-17 01:15	MST	592	A
USGS	12358500	2022-02-17 01:30	MST	592	A
USGS	12358500	2022-02-17 01:45	MST	584	A
USGS	12358500	2022-02-17 02:00	MST	584	A
USGS	12358500	2022-02-17 02:15	MST	584	A
USGS	12358500	2022-02-17 02:30	MST	584	A
USGS	12358500	2022-02-17 02:45	MST	584	A
USGS	12358500	2022-02-17 03:00	MST	584	A
USGS	12358500	2022-02-17 03:15	MST	584	A
USGS	12358500	2022-02-17 03:30	MST	584	A
USGS	12358500	2022-02-17 03:45	MST	584	A
USGS	12358500	2022-02-17 04:00	MST	584	A
USGS	12358500	2022-02-17 04:15	MST	584	A
USGS	12358500	2022-02-17 04:30	MST	584	A
USGS	12358500	2022-02-17 04:45	MST	584	A
USGS	12358500	2022-02-17 05:00	MST	584	A
USGS	12358500	2022-02-17 05:15	MST	584	A
USGS	12358500	2022-02-17 05:30	MST	584	A
USGS	12358500	2022-02-17 05:45	MST	584	A
USGS	12358500	2022-02-17 06:00	MST	584	A
USGS	12358500	2022-02-17 06:15	MST	583	A
USGS	12358500	2022-02-17 06:30	MST	583	A
USGS	12358500	2022-02-17 06:45	MST	583	A
USGS	12358500	2022-02-17 07:00	MST	583	A
USGS	12358500	2022-02-17 07:15	MST	583	A
USGS	12358500	2022-02-17 07:30	MST	583	A
USGS	12358500	2022-02-17 07:45	MST	583	A
USGS	12358500	2022-02-17 08:00	MST	575	A
USGS	12358500	2022-02-17 08:15	MST	583	A
USGS	12358500	2022-02-17 08:30	MST	575	A
USGS	12358500	2022-02-17 08:45	MST	575	A
USGS	12358500	2022-02-17 09:00	MST	575	A
USGS	12358500	2022-02-17 09:15	MST	575	A
USGS	12358500	2022-02-17 09:30	MST	575	A
USGS	12358500	2022-02-17 09:45	MST	575	A
USGS	12358500	2022-02-17 10:00	MST	575	A
USGS	12358500	2022-02-17 10:15	MST	575	A
USGS	12358500	2022-02-17 10:30	MST	575	A
USGS	12358500	2022-02-17 10:45	MST	575	A
USGS	12358500	2022-02-17 11:00	MST	575	A
USGS	12358500	2022-02-17 11:15	MST	575	A
USGS	12358500	2022-02-17 11:30	MST	575	A
USGS	12358500	2022-02-17 11:45	MST	575	A
USGS	12358500	2022-02-17 12:00	MST	575	A
USGS	12358500	2022-02-17 12:15	MST	575	A
USGS	12358500	2022-02-17 12:30	MST	575	A
USGS	12358500	2022-02-17 12:45	MST	575	A
USGS	12358500	2022-02-17 13:00	MST	575	A
USGS	12358500	2022-02-17 13:15	MST	575	A
USGS	12358500	2022-02-17 13:30	MST	575	A
USGS	12358500	2022-02-17 13:45	MST	575	A
USGS	12358500	2022-02-17 14:00	MST	575	A
USGS	12358500	2022-02-17 14:15	MST	575	A
USGS	12358500	2022-02-17 14:30	MST	574	A
USGS	12358500	2022-02-17 14:45	MST	574	A
USGS	12358500	2022-02-17 15:00	MST	574	A
USGS	12358500	2022-02-17 15:15	MST	574	A
USGS	12358500	2022-02-17 15:30	MST	574	A
USGS	12358500	2022-02-17 15:45	MST	574	A
USGS	12358500	2022-02-17 16:00	MST	574	A
USGS	12358500	2022-02-17 16:15	MST	574	A
USGS	12358500	2022-02-17 16:30	MST	574	A
USGS	12358500	2022-02-17 16:45	MST	574	A
USGS	12358500	2022-02-17 17:00	MST	574	A
USGS	12358500	2022-02-17 17:15	MST	574	A
USGS	12358500	2022-02-17 17:30	MST	574	A
USGS	12358500	2022-02-17 17:45	MST	574	A
USGS	12358500	2022-02-17 18:00	MST	574	A
USGS	12358500	2022-02-17 18:15	MST	574	A
USGS	12358500	2022-02-17 18:30	MST	574	A
USGS	12358500	2022-02-17 18:45	MST	574	A
USGS	12358500	2022-02-17 19:00	MST	574	A
USGS	12358500	2022-02-17 19:15	MST	574	A
USGS	12358500	2022-02-17 19:30	MST	574	A
USGS	12358500	2022-02-17 19:45	MST	574	A
USGS	12358500	2022-02-17 20:00	MST	574	A
USGS	12358500	2022-02-17 20:15	MST	574	A
USGS	12358500	2022-02-17 20:30	MST	574	A
USGS	12358500	2022-02-17 20:45	MST	574	A
USGS	12358500	2022-02-17 21:00	MST	574	A
USGS	12358500	2022-02-17 21:15	MST	574	A
USGS	12358500	2022-02-17 21:30	MST	574	A
USGS	12358500	2022-02-17 21:45	MST	574	A
USGS	12358500	2022-02-17 22:00	MST	574	A
USGS	12358500	2022-02-17 22:15	MST	574	A
USGS	12358500	2022-02-17 22:30	MST	574	A
USGS	12358500	2022-02-17 22:45	MST	574	A
USGS	12358500	2022-02-17 23:00	MST	574	A
USGS	12358500	2022-02-17 23:15	MST	574	A
USGS	12358500	2022-02-17 23:30	MST	574	A
USGS	12358500	2022-02-17 23:45	MST	574	A
USGS	12358500	2022-02-18 00:00	MST	574	A
USGS	12358500	2022-02-18 00:15	MST	574	A
USGS	12358500	2022-02-18 00:30	MST	574	A
USGS	12358500	2022-02-18 00:45	MST	574	A
USGS	12358500	2022-02-18 01:00	MST	574	A
USGS	12358500	2022-02-18 01:15	MST	574	A
USGS	12358500	2022-02-18 01:30	MST	574	A
USGS	12358500	2022-02-18 01:45	MST	574	A
USGS	12358500	2022-02-18 02:00	MST	574	A
USGS	12358500	2022-02-18 02:15	MST	574	A
USGS	12358500	2022-02-18 02:30	MST	574	A
USGS	12358500	2022-02-18 02:45	MST	574	A
USGS	12358500	2022-02-18 03:00	MST	574	A
USGS	12358500	2022-02-18 03:15	MST	574	A
USGS	12358500	2022-02-18 03:30	MST	574	A
USGS	12358500	2022-02-18 03:45	MST	574	A
USGS	12358500	2022-02-18 04:00	MST	574	A
USGS	12358500	2022-02-18 04:15	MST	574	A
USGS	12358500	2022-02-18 04:30	MST	574	A
USGS	12358500	2022-02-18 04:45	MST	574	A
USGS	12358500	2022-02-18 05:00	MST	574	A
USGS	12358500	2022-02-18 05:15	MST	574	A
USGS	12358500	2022-02-18 05:30	MST	574	A
USGS	12358500	2022-02-18 05:45	MST	574	A
USGS	12358500	2022-02-18 06:00	MST	574	A
USGS	12358500	2022-02-18 06:15	MST	574	A
USGS	12358500	2022-02-18 06:30	MST	574	A
USGS	12358500	2022-02-18 06:45	MST	574	A
USGS	12358500	2022-02-18 07:00	MST	574	A
USGS	12358500	2022-02-18 07:15	MST	574	A
USGS	12358500	2022-02-18 07:30	MST	574	A
USGS	12358500	2022-02-18 07:45	MST	574	A
USGS	12358500	2022-02-18 08:00	MST	574	A
USGS	12358500	2022-02-18 08:15	MST	574	A
USGS	12358500	2022-02-18 08:30	MST	574	A
USGS	12358500	2022-02-18 08:45	MST	574	A
USGS	12358500	2022-02-18 09:00	MST	574	A
USGS	12358500	2022-02-18 09:15	MST	574	A
USGS	12358500	2022-02-18 09:30	MST	574	A
USGS	12358500	2022-02-18 09:45	MST	574	A
USGS	12358500	2022-02-18 10:00	MST	574	A
USGS	12358500	2022-02-18 10:15	MST	565	A
USGS	12358500	2022-02-18 10:30	MST	565	A
USGS	12358500	2022-02-18 10:45	MST	565	A
USGS	12358500	2022-02-18 11:00	MST	565	A
USGS	12358500	2022-02-18 11:15	MST	565	A
USGS	12358500	2022-02-18 11:30	MST	565	A
USGS	12358500	2022-02-18 11:45	MST	565	A
USGS	12358500	2022-02-18 12:00	MST	565	A
USGS	12358500	2022-02-18 12:15	MST	565	A
USGS	12358500	2022-02-18 12:30	MST	565	A
USGS	12358500	2022-02-18 12:45	MST	565	A
USGS	12358500	2022-02-18 13:00	MST	565	A
USGS	12358500	2022-02-18 13:15	MST	565	A
USGS	12358500	2022-02-18 13:30	MST	565	A
USGS	12358500	2022-02-18 13:45	MST	565	A
USGS	12358500	2022-02-18 14:00	MST	565	A
USGS	12358500	2022-02-18 14:15	MST	565	A
USGS	12358500	2022-02-18 14:30	MST	565	A
USGS	12358500	2022-02-18 14:45	MST	565	A
USGS	12358500	2022-02-18 15:00	MST	565	A
USGS	12358500	2022-02-18 15:15	MST	565	A
USGS	12358500	2022-02-18 15:30	MST	565	A
USGS	12358500	2022-02-18 15:45	MST	565	A
USGS	12358500	2022-02-18 16:00	MST	565	A
USGS	12358500	2022-02-18 16:15	MST	565	A
USGS	12358500	2022-02-18 16:30	MST	565	A
USGS	12358500	2022-02-18 16:45	MST	565	A
USGS	12358500	2022-02-18 17:00	MST	565	A
USGS	12358500	2022-02-18 17:15	MST	565	A
USGS	12358500	2022-02-18 17:30	MST	565	A
USGS	12358500	2022-02-18 17:45	MST	565	A
USGS	12358500	2022-02-18 18:00	MST	565	A
USGS	12358500	2022-02-18 18:15	MST	565	A
USGS	12358500	2022-02-18 18:30	MST	565	A
USGS	12358500	2022-02-18 18:45	MST	565	A
USGS	12358500	2022-02-18 19:00	MST	565	A
USGS	12358500	2022-02-18 19:15	MST	565	A
USGS	12358500	2022-02-18 19:30	MST	565	A
USGS	12358500	2022-02-18 19:45	MST	565	A
USGS	12358500	2022-02-18 20:00	MST	565	A
USGS	12358500	2022-02-18 20:15	MST	565	A
USGS	12358500	2022-02-18 20:30	MST	565	A
USGS	12358500	2022-02-18 20:45	MST	565	A
USGS	12358500	2022-02-18 21:00	MST	565	A
USGS	12358500	2022-02-18 21:15	MST	565	A
USGS	12358500	2022-02-18 21:30	MST	565	A
USGS	12358500	2022-02-18 21:45	MST	565	A
USGS	12358500	2022-02-18 22:00	MST	565	A
USGS	12358500	2022-02-18 22:15	MST	565	A
USGS	12358500	2022-02-18 22:30	MST	565	A
USGS	12358500	2022-02-18 22:45	MST	565	A
USGS	12358500	2022-02-18 23:00	MST	565	A
USGS	12358500	2022-02-18 23:15	MST	565	A
USGS	12358500	2022-02-18 23:30	MST	565	A
USGS	12358500	2022-02-18 23:45	MST	565	A
USGS	12358500	2022-02-19 00:00	MST	565	A
USGS	12358500	2022-02-19 00:15	MST	565	A
USGS	12358500	2022-02-19 00:30	MST	565	A
USGS	12358500	2022-02-19 00:45	MST	565	A
USGS	12358500	2022-02-19 01:00	MST	565	A
USGS	12358500	2022-02-19 01:15	MST	565	A
USGS	12358500	2022-02-19 01:30	MST	565	A
USGS	12358500	2022-02-19 01:45	MST	565	A
USGS	12358500	2022-02-19 02:00	MST	564	A
USGS	12358500	2022-02-19 02:15	MST	564	A
USGS	12358500	2022-02-19 02:30	MST	564	A
USGS	12358500	2022-02-19 02:45	MST	564	A
USGS	12358500	2022-02-19 03:00	MST	564	A
USGS	12358500	2022-02-19 03:15	MST	564	A
USGS	12358500	2022-02-19 03:30	MST	564	A
USGS	12358500	2022-02-19 03:45	MST	564	A
USGS	12358500	2022-02-19 04:00	MST	564	A
USGS	12358500	2022-02-19 04:15	MST	564	A
USGS	12358500	2022-02-19 04:30	MST	564	A
USGS	12358500	2022-02-19 04:45	MST	564	A
USGS	12358500	2022-02-19 05:00	MST	564	A
USGS	12358500	2022-02-19 05:15	MST	564	A
USGS	12358500	2022-02-19 05:30	MST	564	A
USGS	12358500	2022-02-19 05:45	MST	564	A
USGS	12358500	2022-02-19 06:00	MST	564	A
USGS	12358500	2022-02-19 06:15	MST	564	A
USGS	12358500	2022-02-19 06:30	MST	564	A
USGS	12358500	2022-02-19 06:45	MST	564	A
USGS	12358500	2022-02-19 07:00	MST	564	A
USGS	12358500	2022-02-19 07:15	MST	564	A
USGS	12358500	2022-02-19 07:30	MST	564	A
USGS	12358500	2022-02-19 07:45	MST	564	A
USGS	12358500	2022-02-19 08:00	MST	564	A
USGS	12358500	2022-02-19 08:15	MST	564	A
USGS	12358500	2022-02-19 08:30	MST	564	A
USGS	12358500	2022-02-19 08:45	MST	564	A
USGS	12358500	2022-02-19 09:00	MST	564	A
USGS	12358500	2022-02-19 09:15	MST	564	A
USGS	12358500	2022-02-19 09:30	MST	564	A
USGS	12358500	2022-02-19 09:45	MST	564	A
USGS	12358500	2022-02-19 10:00	MST	564	A
USGS	12358500	2022-02-19 10:15	MST	564	A
USGS	12358500	2022-02-19 10:30	MST	564	A
USGS	12358500	2022-02-19 10:45	MST	564	A
USGS	12358500	2022-02-19 11:00	MST	564	A
USGS	12358500	2022-02-19 11:15	MST	564	A
USGS	12358500	2022-02-19 11:30	MST	564	A
USGS	12358500	2022-02-19 11:45	MST	564	A
USGS	12358500	2022-02-19 12:00	MST	564	A
USGS	12358500	2022-02-19 12:15	MST	564	A
USGS	12358500	2022-02-19 12:30	MST	564	A
USGS	12358500	2022-02-19 12:45	MST	564	A
USGS	12358500	2022-02-19 13:00	MST	564	A
USGS	12358500	2022-02-19 13:15	MST	564	A
USGS	12358500	2022-02-19 13:30	MST	564	A
USGS	12358500	2022-02-19 13:45	MST	564	A
USGS	12358500	2022-02-19 14:00	MST	564	A
USGS	12358500	2022-02-19 14:15	MST	564	A
USGS	12358500	2022-02-19 14:30	MST	564	A
USGS	12358500	2022-02-19 14:45	MST	564	A
USGS	12358500	2022-02-19 15:00	MST	564	A
USGS	12358500	2022-02-19 15:15	MST	564	A
USGS	12358500	2022-02-19 15:30	MST	564	A
USGS	12358500	2022-02-19 15:45	MST	564	A
USGS	12358500	2022-02-19 16:00	MST	564	A
USGS	12358500	2022-02-19 16:15	MST	564	A
USGS	12358500	2022-02-19 16:30	MST	564	A
USGS	12358500	2022-02-19 16:45	MST	564	A
USGS	12358500	2022-02-19 17:00	MST	564	A
USGS	12358500	2022-02-19 17:15	MST	564	A
USGS	12358500	2022-02-19 17:30	MST	564	A
USGS	12358500	2022-02-19 17:45	MST	564	A
USGS	12358500	2022-02-19 18:00	MST	564	A
USGS	12358500	2022-02-19 18:15	MST	564	A
USGS	12358500	2022-02-19 18:30	MST	564	A
USGS	12358500	2022-02-19 18:45	MST	564	A
USGS	12358500	2022-02-19 19:00	MST	564	A
USGS	12358500	2022-02-19 19:15	MST	564	A
USGS	12358500	2022-02-19 19:30	MST	564	A
USGS	12358500	2022-02-19 19:45	MST	564	A
USGS	12358500	2022-02-19 20:00	MST	564	A
USGS	12358500	2022-02-19 20:15	MST	564	A
USGS	12358500	2022-02-19 20:30	MST	564	A
USGS	12358500	2022-02-19 20:45	MST	564	A
USGS	12358500	2022-02-19 21:00	MST	564	A
USGS	12358500	2022-02-19 21:15	MST	564	A
USGS	12358500	2022-02-19 21:30	MST	564	A
USGS	12358500	2022-02-19 21:45	MST	572	A
USGS	12358500	2022-02-19 22:00	MST	572	A
USGS	12358500	2022-02-19 22:15	MST	572	A
USGS	12358500	2022-02-19 22:30	MST	572	A
USGS	12358500	2022-02-19 22:45	MST	564	A
USGS	12358500	2022-02-19 23:00	MST	572	A
USGS	12358500	2022-02-19 23:15	MST	572	A
USGS	12358500	2022-02-19 23:30	MST	572	A
USGS	12358500	2022-02-19 23:45	MST	572	A
USGS	12358500	2022-02-20 00:00	MST	572	A
USGS	12358500	2022-02-20 00:15	MST	572	A
USGS	12358500	2022-02-20 00:30	MST	572	A
USGS	12358500	2022-02-20 00:45	MST	572	A
USGS	12358500	2022-02-20 01:00	MST	572	A
USGS	12358500	2022-02-20 01:15	MST	572	A
USGS	12358500	2022-02-20 01:30	MST	572	A
USGS	12358500	2022-02-20 01:45	MST	572	A
USGS	12358500	2022-02-20 02:00	MST	572	A
USGS	12358500	2022-02-20 02:15	MST	581	A
USGS	12358500	2022-02-20 02:30	MST	581	A
USGS	12358500	2022-02-20 02:45	MST	581	A
USGS	12358500	2022-02-20 03:00	MST	581	A
USGS	12358500	2022-02-20 03:15	MST	581	A
USGS	12358500	2022-02-20 03:30	MST	581	A
USGS	12358500	2022-02-20 03:45	MST	581	A
USGS	12358500	2022-02-20 04:00	MST	581	A
USGS	12358500	2022-02-20 04:15	MST	581	A
USGS	12358500	2022-02-20 04:30	MST	581	A
USGS	12358500	2022-02-20 04:45	MST	581	A
USGS	12358500	2022-02-20 05:00	MST	581	A
USGS	12358500	2022-02-20 05:15	MST	581	A
USGS	12358500	2022-02-20 05:30	MST	581	A
USGS	12358500	2022-02-20 05:45	MST	581	A
USGS	12358500	2022-02-20 06:00	MST	581	A
USGS	12358500	2022-02-20 06:15	MST	589	A
USGS	12358500	2022-02-20 06:30	MST	589	A
USGS	12358500	2022-02-20 06:45	MST	589	A
USGS	12358500	2022-02-20 07:00	MST	589	A
USGS	12358500	2022-02-20 07:15	MST	598	A
USGS	12358500	2022-02-20 07:30	MST	607	A
USGS	12358500	2022-02-20 07:45	MST	598	A
USGS	12358500	2022-02-20 08:00	MST	598	A
USGS	12358500	2022-02-20 08:15	MST	598	A
USGS	12358500	2022-02-20 08:30	MST	598	A
USGS	12358500	2022-02-20 08:45	MST	598	A
USGS	12358500	2022-02-20 09:00	MST	607	A
USGS	12358500	2022-02-20 09:15	MST	616	A
USGS	12358500	2022-02-20 09:30	MST	616	A
USGS	12358500	2022-02-20 09:45	MST	625	A
USGS	12358500	2022-02-20 10:00	MST	616	A
USGS	12358500	2022-02-20 10:15	MST	625	A
USGS	12358500	2022-02-20 10:30	MST	625	A
USGS	12358500	2022-02-20 10:45	MST	625	A
USGS	12358500	2022-02-20 11:00	MST	625	A
USGS	12358500	2022-02-20 11:15	MST	625	A
USGS	12358500	2022-02-20 11:30	MST	616	A
USGS	12358500	2022-02-20 11:45	MST	616	A
USGS	12358500	2022-02-20 12:00	MST	616	A
USGS	12358500	2022-02-20 12:15	MST	616	A
USGS	12358500	2022-02-20 12:30	MST	616	A
USGS	12358500	2022-02-20 12:45	MST	616	A
USGS	12358500	2022-02-20 13:00	MST	616	A
USGS	12358500	2022-02-20 13:15	MST	616	A
USGS	12358500	2022-02-20 13:30	MST	616	A
USGS	12358500	2022-02-20 13:45	MST	616	A
USGS	12358500	2022-02-20 14:00	MST	616	A
USGS	12358500	2022-02-20 14:15	MST	616	A
USGS	12358500	2022-02-20 14:30	MST	625	A
USGS	12358500	2022-02-20 14:45	MST	625	A
USGS	12358500	2022-02-20 15:00	MST	625	A
USGS	12358500	2022-02-20 15:15	MST	625	A
USGS	12358500	2022-02-20 15:30	MST	616	A
USGS	12358500	2022-02-20 15:45	MST	607	A
USGS	12358500	2022-02-20 16:00	MST	607	A
USGS	12358500	2022-02-20 16:15	MST	607	A
USGS	12358500	2022-02-20 16:30	MST	598	A:e
USGS	12358500	2022-02-20 18:30	MST	589	A:e
USGS	12358500	2022-02-20 20:30	MST	581	A:e
USGS	12358500	2022-02-20 22:30	MST	572	A:e
USGS	12358500	2022-02-21 00:30	MST	566	A:e
USGS	12358500	2022-02-21 02:30	MST	561	A:e
USGS	12358500	2022-02-21 04:30	MST	556	A:e
USGS	12358500	2022-02-21 06:30	MST	549	A:e
USGS	12358500	2022-02-21 08:30	MST	539	A:e
USGS	12358500	2022-02-21 10:30	MST	523	A:e
USGS	12358500	2022-02-21 11:30	MST	521	A
USGS	12358500	2022-02-21 11:45	MST	521	A
USGS	12358500	2022-02-21 12:00	MST	512	A
USGS	12358500	2022-02-21 12:15	MST	504	A
USGS	12358500	2022-02-21 12:30	MST	504	A
USGS	12358500	2022-02-21 12:45	MST	496	A
USGS	12358500	2022-02-21 13:00	MST	496	A
USGS	12358500	2022-02-21 13:15	MST	488	A
USGS	12358500	2022-02-21 13:30	MST	496	A
USGS	12358500	2022-02-21 13:45	MST	496	A
USGS	12358500	2022-02-21 14:00	MST	496	A
USGS	12358500	2022-02-21 14:15	MST	496	A
USGS	12358500	2022-02-21 14:30	MST	504	A
USGS	12358500	2022-02-21 14:45	MST	504	A
USGS	12358500	2022-02-21 15:00	MST	504	A
USGS	12358500	2022-02-21 15:15	MST	504	A:e
USGS	12358500	2022-02-21 17:15	MST	499	A:e
USGS	12358500	2022-02-21 19:15	MST	494	A:e
USGS	12358500	2022-02-21 21:15	MST	489	A:e
USGS	12358500	2022-02-21 23:15	MST	484	A:e
USGS	12358500	2022-02-22 01:15	MST	483	A:e
USGS	12358500	2022-02-22 03:15	MST	480	A
USGS	12358500	2022-02-22 03:30	MST	480	A
USGS	12358500	2022-02-22 03:45	MST	480	A
USGS	12358500	2022-02-22 04:00	MST	472	A
USGS	12358500	2022-02-22 04:15	MST	480	A
USGS	12358500	2022-02-22 04:30	MST	480	A:e
USGS	12358500	2022-02-22 06:30	MST	457	A:e
USGS	12358500	2022-02-22 08:30	MST	457	A:e
USGS	12358500	2022-02-22 10:30	MST	461	A:e
USGS	12358500	2022-02-22 12:30	MST	464	A:e
USGS	12358500	2022-02-22 14:30	MST	469	A:e
USGS	12358500	2022-02-22 15:30	MST	472	A
USGS	12358500	2022-02-22 15:45	MST	472	A
USGS	12358500	2022-02-22 16:00	MST	472	A
USGS	12358500	2022-02-22 16:15	MST	472	A
USGS	12358500	2022-02-22 16:30	MST	464	A
USGS	12358500	2022-02-22 16:45	MST	464	A
USGS	12358500	2022-02-22 17:00	MST	464	A
USGS	12358500	2022-02-22 17:15	MST	464	A
USGS	12358500	2022-02-22 17:30	MST	464	A
USGS	12358500	2022-02-22 17:45	MST	464	A
USGS	12358500	2022-02-22 18:00	MST	464	A:e
USGS	12358500	2022-02-22 20:00	MST	457	A:e
USGS	12358500	2022-02-22 22:00	MST	451	A:e
USGS	12358500	2022-02-23 00:00	MST	448	A:e
USGS	12358500	2022-02-23 02:00	MST	444	A:e
USGS	12358500	2022-02-23 04:00	MST	437	A:e
USGS	12358500	2022-02-23 06:00	MST	427	A:e
USGS	12358500	2022-02-23 08:00	MST	419	A:e
USGS	12358500	2022-02-23 10:00	MST	410	A:e
USGS	12358500	2022-02-23 12:00	MST	398	A:e
USGS	12358500	2022-02-23 12:15	MST	398	A
USGS	12358500	2022-02-23 12:30	MST	399	A:e
USGS	12358500	2022-02-23 14:30	MST	406	A:e
USGS	12358500	2022-02-23 16:30	MST	412	A:e
USGS	12358500	2022-02-23 18:30	MST	418	A:e
USGS	12358500	2022-02-23 20:30	MST	422	A:e
USGS	12358500	2022-02-23 22:30	MST	428	A:e
USGS	12358500	2022-02-24 00:30	MST	430	A:e
USGS	12358500	2022-02-24 02:30	MST	433	A:e
USGS	12358500	2022-02-24 04:30	MST	437	A:e
USGS	12358500	2022-02-24 06:30	MST	444	A:e
USGS	12358500	2022-02-24 08:30	MST	453	A:e
USGS	12358500	2022-02-24 10:30	MST	463	A
USGS	12358500	2022-02-24 10:45	MST	463	A
USGS	12358500	2022-02-24 11:00	MST	463	A
USGS	12358500	2022-02-24 11:15	MST	463	A
USGS	12358500	2022-02-24 11:30	MST	478	A
USGS	12358500	2022-02-24 11:45	MST	486	A
USGS	12358500	2022-02-24 12:00	MST	486	A
USGS	12358500	2022-02-24 12:15	MST	478	A
USGS	12358500	2022-02-24 12:30	MST	478	A
USGS	12358500	2022-02-24 12:45	MST	486	A
USGS	12358500	2022-02-24 13:00	MST	486	A
USGS	12358500	2022-02-24 13:15	MST	486	A
USGS	12358500	2022-02-24 13:30	MST	486	A
USGS	12358500	2022-02-24 13:45	MST	486	A
USGS	12358500	2022-02-24 14:00	MST	494	A
USGS	12358500	2022-02-24 14:15	MST	502	A
USGS	12358500	2022-02-24 14:30	MST	502	A
USGS	12358500	2022-02-24 14:45	MST	502	A
USGS	12358500	2022-02-24 15:00	MST	510	A
USGS	12358500	2022-02-24 15:15	MST	510	A
USGS	12358500	2022-02-24 15:30	MST	510	A
USGS	12358500	2022-02-24 15:45	MST	518	A
USGS	12358500	2022-02-24 16:00	MST	518	A
USGS	12358500	2022-02-24 16:15	MST	518	A
USGS	12358500	2022-02-24 16:30	MST	518	A
USGS	12358500	2022-02-24 16:45	MST	518	A
USGS	12358500	2022-02-24 17:00	MST	518	A
USGS	12358500	2022-02-24 17:15	MST	518	A
USGS	12358500	2022-02-24 17:30	MST	510	A
USGS	12358500	2022-02-24 17:45	MST	509	A
USGS	12358500	2022-02-24 18:00	MST	509	A
USGS	12358500	2022-02-24 18:15	MST	509	A
USGS	12358500	2022-02-24 18:30	MST	509	A
USGS	12358500	2022-02-24 18:45	MST	501	A
USGS	12358500	2022-02-24 19:00	MST	501	A
USGS	12358500	2022-02-24 19:15	MST	509	A
USGS	12358500	2022-02-24 19:30	MST	509	A
USGS	12358500	2022-02-24 19:45	MST	509	A
USGS	12358500	2022-02-24 20:00	MST	517	A
USGS	12358500	2022-02-24 20:15	MST	517	A
USGS	12358500	2022-02-24 20:30	MST	517	A
USGS	12358500	2022-02-24 20:45	MST	517	A
USGS	12358500	2022-02-24 21:00	MST	526	A
